kvknummer,naam,vestigingsnummer,isHoofdvestiging,adres,huisnr-toev,huisnr,huisnr_remainder,plaats,postcode,sbi_codes,adresseerbaarobject_id,geometrie_ll,weergavenaam,longitude,latitude,oppervlakte
08094960,De Twentse Zorgcentra Losser,000023199644,False,Ulenkateweg,10,10,,Losser,7581 KE,,0168010000216037,POINT(6.96690107 52.28199439),"Ulenkateweg 10, 7581KE Losser",6.96690107,52.28199439,303.0
08094960,De Twentse Zorgcentra Losser,000023199652,False,Ulenkateweg,16,16,,Losser,7581 KE,,0168010000216049,POINT(6.96585351 52.28247152),"Ulenkateweg 16, 7581KE Losser",6.96585351,52.28247152,268.0
08094960,De Twentse Zorgcentra Losser,000023199660,False,Ulenkateweg,19,19,,Losser,7581 KD,,0168010000233488,POINT(6.96628846 52.28180962),"Ulenkateweg 19, 7581KD Losser",6.96628846,52.28180962,373.0
08094960,De Twentse Zorgcentra Losser,000023199687,False,Ulenkateweg,23,23,,Losser,7581 KD,,0168010000216043,POINT(6.96594323 52.28196033),"Ulenkateweg 23, 7581KD Losser",6.96594323,52.28196033,268.0
08094960,De Twentse Zorgcentra Losser,000023199695,False,Ulenkateweg,27,27,,Losser,7581 KD,,0168010000233486,POINT(6.96531556 52.28225817),"Ulenkateweg 27, 7581KD Losser",6.96531556,52.28225817,373.0
08094960,De Twentse Zorgcentra Losser,000023200626,False,Vlinderweg,17,17,,Losser,7581 KH,,0168010000215967,POINT(6.97205143 52.28233617),"Vlinderweg 17, 7581KH Losser",6.97205143,52.28233617,225.0
08094960,De Twentse Zorgcentra Losser,000023200618,False,Vlinderweg,13,13,,Losser,7581 KH,,0168010000215975,POINT(6.97134585 52.28208651),"Vlinderweg 13, 7581KH Losser",6.97134585,52.28208651,225.0
08094960,De Twentse Zorgcentra Losser,000023200596,False,Vlinderweg,5,5,,Losser,7581 KH,,0168010000216003,POINT(6.97004041 52.28177871),"Vlinderweg 5, 7581KH Losser",6.97004041,52.28177871,225.0
08094960,De Twentse Zorgcentra Losser,000023200588,False,Vlinderweg,1,1,,Losser,7581 KH,,0168010000234086,POINT(6.9691488 52.28147915),"Vlinderweg 1, 7581KH Losser",6.9691488,52.28147915,225.0
08094960,De Twentse Zorgcentra Losser,000030591112,False,Rondweg,7,7,,Losser,7581 KA,,0168010000215961,POINT(6.97259479 52.27992781),"Rondweg 71, 7581KA Losser",6.97259479,52.27992781,553.0
08094960,De Twentse Zorgcentra Losser,000030592984,False,Ulenkateweg,25,25,,Losser,7581 KD,,0168010000216045,POINT(6.96571783 52.2820681),"Ulenkateweg 25, 7581KD Losser",6.96571783,52.2820681,268.0
08094960,De Twentse Zorgcentra Losser,000030592976,False,Ulenkateweg,15,15,,Losser,7581 KD,,0168010000216035,POINT(6.96690391 52.28154778),"Ulenkateweg 15, 7581KD Losser",6.96690391,52.28154778,54.0
08094960,De Twentse Zorgcentra Losser,000030592968,False,Ulenkateweg,11,11,,Losser,7581 KD,,0168010000216033,POINT(6.96716456 52.28142024),"Ulenkateweg 11, 7581KD Losser",6.96716456,52.28142024,54.0
08094960,De Twentse Zorgcentra Losser,000030592941,False,Ulenkateweg,7,7,,Losser,7581 KD,,0168010000216025,POINT(6.96749554 52.28137447),"Ulenkateweg 7, 7581KD Losser",6.96749554,52.28137447,54.0
08094960,De Twentse Zorgcentra Losser,000030592933,False,Ulenkateweg,3,3,,Losser,7581 KD,,0168010000234088,POINT(6.96776002 52.28148119),"Ulenkateweg 3, 7581KD Losser",6.96776002,52.28148119,54.0
08094960,De Twentse Zorgcentra Losser,000030593034,False,Ulenkateweg,18,18,,Losser,7581 KE,,0168010000216051,POINT(6.96565017 52.28256796),"Ulenkateweg 18, 7581KE Losser",6.96565017,52.28256796,268.0
08094960,De Twentse Zorgcentra Losser,000030593026,False,Ulenkateweg,12,12,,Losser,7581 KE,,0168010000216039,POINT(6.96670242 52.28209629),"Ulenkateweg 12, 7581KE Losser",6.96670242,52.28209629,303.0
08094960,De Twentse Zorgcentra Losser,000030593018,False,Ulenkateweg,8,8,,Losser,7581 KE,,0168010000216029,POINT(6.96734433 52.28186902),"Ulenkateweg 8, 7581KE Losser",6.96734433,52.28186902,54.0
08094960,De Twentse Zorgcentra Losser,000030592992,False,Ulenkateweg,4,4,,Losser,7581 KE,,0168010000216023,POINT(6.96767871 52.28184892),"Ulenkateweg 4, 7581KE Losser",6.96767871,52.28184892,54.0
08094960,De Twentse Zorgcentra Losser,000030595401,False,Vlinderweg,3,3,,Losser,7581 KH,,0168010000216013,POINT(6.96939082 52.28158618),"Vlinderweg 3, 7581KH Losser",6.96939082,52.28158618,225.0
08094960,De Twentse Zorgcentra Losser,000030595428,False,Vlinderweg,7,7,,Losser,7581 KH,,0168010000216001,POINT(6.9703298 52.28182721),"Vlinderweg 7, 7581KH Losser",6.9703298,52.28182721,225.0
08094960,De Twentse Zorgcentra Losser,000030595436,False,Vlinderweg,15,15,,Losser,7581 KH,,0168010000215973,POINT(6.97159267 52.28220174),"Vlinderweg 15, 7581KH Losser",6.97159267,52.28220174,225.0
08094960,De Twentse Zorgcentra Losser,000030595444,False,Vlinderweg,19,19,,Losser,7581 KH,,0168010000215969,POINT(6.97234541 52.28238737),"Vlinderweg 19, 7581KH Losser",6.97234541,52.28238737,225.0
08094960,De Twentse Zorgcentra Losser,000030595452,False,Middenweg,6,6,,Losser,7581 KL,,0168010000236888,POINT(6.97283762 52.28147169),"Middenweg 6, 7581KL Losser",6.97283762,52.28147169,351.0
08094960,De Twentse Zorgcentra Losser,000030595460,False,Middenweg,8,8,,Losser,7581 KL,,0168010000236890,POINT(6.97303845 52.28161647),"Middenweg 8, 7581KL Losser",6.97303845,52.28161647,351.0
08094960,De Twentse Zorgcentra Losser,000030595479,False,Middenweg,10,10,,Losser,7581 KL,,0168010000236893,POINT(6.97327331 52.28192556),"Middenweg 10, 7581KL Losser",6.97327331,52.28192556,351.0
08094960,De Twentse Zorgcentra Losser,000030595487,False,Middenweg,12,12,,Losser,7581 KL,,0168010000236895,POINT(6.97333455 52.28211527),"Middenweg 12, 7581KL Losser",6.97333455,52.28211527,351.0
08094960,De Twentse Zorgcentra Losser,000030595495,False,Prinsweg,1,1,,Losser,7581 KM,,0168010000236908,POINT(6.9739638 52.28190743),"Prinsweg 1, 7581KM Losser",6.9739638,52.28190743,413.0
08094960,De Twentse Zorgcentra Losser,000030599059,False,Ledeboer,7,7,,Losser,7581 KK,,0168010000215945,POINT(6.97409525 52.28154514),"Ledeboer 7, 7581KK Losser",6.97409525,52.28154514,336.0
08094960,De Twentse Zorgcentra Losser,000030599040,False,Ledeboer,4,4,,Losser,7581 KK,,0168010000215941,POINT(6.97438275 52.28103681),"Ledeboer 4, 7581KK Losser",6.97438275,52.28103681,386.0
08094960,De Twentse Zorgcentra Losser,000030599032,False,Ledeboer,3,3,,Losser,7581 KK,,0168010000215949,POINT(6.9732671 52.2812613),"Ledeboer 3, 7581KK Losser",6.9732671,52.2812613,336.0
08094960,De Twentse Zorgcentra Losser,000044822111,False,Ulenkateweg,29,29,,Losser,7581 KD,,0168010000233484,POINT(6.96515022 52.28235378),"Ulenkateweg 29, 7581KD Losser",6.96515022,52.28235378,373.0
08094960,De Twentse Zorgcentra Losser,000044822413,False,Prinsweg,3,3,,Losser,7581 KM,,0168010000236910,POINT(6.97430052 52.28195496),"Prinsweg 3, 7581KM Losser",6.97430052,52.28195496,413.0
08094960,De Twentse Zorgcentra Losser,000044822766,False,Ulenkateweg,21,21,,Losser,7581 KD,,0168010000233490,POINT(6.96628846 52.28180962),"Ulenkateweg 21, 7581KD Losser",6.96628846,52.28180962,373.0
08094960,De Twentse Zorgcentra Madelief | Vlinder | Lavendel,000030584450,False,Amelinklaan,37b,37,b,Enschede,7524 GA,,0153010000474075,POINT(6.91430112 52.24170499),"Amelinklaan 37B, 7524GA Enschede",6.91430112,52.24170499,306.0
08094960,De Twentse Zorgcentra Muziek,000030584647,False,Bouwhuislaan,19,19,,Enschede,7524 GB,,0153010000473999,POINT(6.91307886 52.24284001),"Bouwhuislaan 19, 7524GB Enschede",6.91307886,52.24284001,135.0
08094960,De Twentse Zorgcentra Nijenrode,000023201886,False,Nijenrode,1,1,,Almelo,7608 KH,,0141010000074174,POINT(6.67572949 52.37865746),"Nijenrode 1, 7608KH Almelo",6.67572949,52.37865746,1000.0
08094960,De Twentse Zorgcentra Nijverdal,000023202742,False,Grasklokje,1,1,,Nijverdal,7443 TX,,0163010000574657,POINT(6.47562932 52.37914394),"Grasklokje 1, 7443TX Nijverdal",6.47562932,52.37914394,279.0
08094960,De Twentse Zorgcentra Nijverdal,000023202750,False,Grasklokje,5,5,,Nijverdal,7443 TX,,0163010000574659,POINT(6.47572847 52.37940737),"Grasklokje 5, 7443TX Nijverdal",6.47572847,52.37940737,279.0
08094960,De Twentse Zorgcentra Nijverdal,000023202785,False,Kerkstraat,138,138,,Nijverdal,7442 EH,,0163010000555205,POINT(6.47865799 52.36067506),"Kerkstraat 138, 7442EH Nijverdal",6.47865799,52.36067506,900.0
